TxID,Sender,Receiver,Amount,Timestamp
8fe7e249d01ffc3e3913def27f04aab29fa5fb89cd4d3529a1677a14f1a92c54,COINBASE,0x50e60842cdd3fb208cb471a4dd08211c798bc0fe,50.00,2025-11-04 23:42:21
cf67f283590f7e4457ed2bccf414185cf845ed5c28474bae8e0b25f1c40c559c,0x7fb9045e35d8dce18b2abab4c10714005a81de5e,0xdfed2cfe9e3ef7c52e3b267b1d15d900eb83e4a4,138084.46,2025-11-04 23:42:12
86e3841b6428f7d34f0d1a790b0adb2d46c3c09deeb5b0c31e17ec7f4ceabb55,0x46878d2ce984cda8cbe0dfd867ecb115a7b04597,0x42206b541be12b767947d592c0d79e00e2dad5fa,49069.86,2025-11-04 23:42:12
96fa4714bab002a35726d467533f815b105f0a22ef93985e1aef2886e054746b,0xdf3bf33261cbfd5daeefbdf9b13c561a2c4dd468,0x3c3fd76983d4600209d91e836b7722ee25ab4189,48224.93,2025-11-04 23:42:12
c263faaebc4cdd70237e8af900e385a83c3d30443fb2235fab297f607764ff53,0x00a8910a41ada0a567be14d15ca342ac16294843,0xaca7b53de47540e10d1e3965aa9187a123fa661a,88079.42,2025-11-04 23:42:12
ae980501feae6eb85a3bc1640a63e96aa95b08829da5b108dee26bd2b97b0d39,0x4ca092a888277c5bdb9d6a437ee7da5d16785565,0x2f47ff13352cc7f23ac376718dd9d32e29852f08,224081.00,2025-11-04 23:42:12
504d322222f7830bffbfe8d5bcfce9e97940c088317862efddedcd7429651b57,0x03537c7c3fe8ce4dd44fcaa1aa299a4cd0622550,0xb510f5b4dca6fff3d11c8b4c88571cb7a8b79dd0,157939.01,2025-11-04 23:42:12
df1e5355c7b358346ad5767c6ee142828c504336459a32ae0b3eecb8b6930bd4,0x00f9c70186d8dc55476e0c8599be6e7ec70c37cc,0xe7d962cdd1bad50a7dbd6900a479daa5f2d509b9,244358.12,2025-11-04 23:42:12
d92d60c328d92a5bf0bbbe037c2e75070a41370bb550cd4f911478abbcb2ab45,0xf3276d0904cf09cbeb2263c9172cf966ab2fa9fd,0x490e4e624f1edc2fcb34f811760b5491b7e30d09,99497.05,2025-11-04 23:42:12
c27266a7164931825264b28619641bfb76c039dc37233457fbe8e9fcf356bb33,0x2f47ff13352cc7f23ac376718dd9d32e29852f08,0x15fd95c565ad2171dad9eef32a1d4d8896e13a3d,294156.24,2025-11-04 23:42:12
657bb1038782224e16d691befcd5026d63554a16bbe0a21697ba252d55365368,0x6d1b15da34cdae93ad101c43a076819ddf34a238,0x8cf90e95874f5a84caedc55354f94a2774ffafe7,69853.52,2025-11-04 23:42:12
4dacd3d837e958984136827bfbc717908b79d8b0e66c0944d3d965da68262c9f,0xd9e51cca8632082c7ccf054c4fe1eb5a51b4af00,0x3e4446e2723c009f4b1f3bff28e458f08b805216,277551.64,2025-11-04 23:42:12
e2d81cc110d39cb5e054722f6ce15c6bde12481112b761b9074a14c9dbb2715b,0xdc55a6ed34364deb5f953145afc2671aadfaf37a,0x19f1db834d8248d4beab53f46517cd50539c68e2,12999.75,2025-11-04 23:42:12
