TxID,Sender,Receiver,Amount,Timestamp
0093a2b19dbec5eb53ae44f36f0b66540abf502e99e50a0d30fb126317d32d0c,COINBASE,0xb2e2e349361c03221a213ed463f584b9d1a45e5f,50.00,2025-11-04 23:42:13
95daaad35fbaf2f9611a758a842c72f9d9d2032e73728f59f3df2104450c1cdc,0x9aabc5fe65996d008eb4905b65533f57654b9ae3,0xd428a0b53a3381efdc5835fbf9e26831b0dae3f0,27469.73,2025-11-04 23:42:08
b69528c767dbf831da9cbb7491a70bec030bc450d60533d53297dfce492db1c8,0x7115c2734a380a902027ad3c86b8fc054e8e507c,0x490151221a6fcf987899de076fc366455d46e604,24654.13,2025-11-04 23:42:08
8b69975b5190c0159ec4c9462d9f4ccbaa30a5be31ccb9b5bcd808d4a1d4d659,0xa85c9630c0d560df751b5f670c7dc01ca69bdbd0,0xc6f922c3592fe55e7809896258580d4824487645,292017.60,2025-11-04 23:42:08
8d856f620c5218b7c286987681c9820917f6881a7f66ca798866df6b88d3b46d,0x9ec24873d3dae977349a7a44d9a01a45b62840c4,0xb50366ff23cbe439006113018eda0a152f485798,62296.62,2025-11-04 23:42:08
139cb9af73b3904f0631a00fad1ad2f900cd9cab606b3913a8076bd182f8f087,0xe7ebcf8fe3e5ff5c2f9829d06c91069db2700173,0x6f56539fb9bc5496011a6e3b60bc50c3ec9f7282,13352.28,2025-11-04 23:42:08
4d4c4c66afc50c31e2d7da2808a822d78a06217c9543703f861bf4400e3e580f,0x3163a50de2f3600d09e965b28ba1a9a4ed996466,0x5326209f4d6f8f50c3735bcf05e5d3cdf39836a5,133839.63,2025-11-04 23:42:08
816fc373b42c29918b92efabbf4eca90eadc28a655afccb2d9909a7b10f16b31,0x95b5d36e4fe7d7bfd78000503e39cfcbeaa86c90,0x7192e62bdd05ed40de7992e02bebf787c7df1ecb,108334.72,2025-11-04 23:42:08
8eb82a5a72b701baf2b4c202942eb7aca376c2fac0ddad0c6850bfb9051f6d7b,0x376be35428b83061f9c5f59f915dfd98a3dc72b5,0xc5559a92b9a097282a5702c96503ec3520e18d06,19221.35,2025-11-04 23:42:08
4086f6d095b993ae31d6f380995e3264ebcc503cf9be515f2c48618cfc9b98c8,0x65adb76c6a6ab265cd73b7e68cd16bc70786fad8,0x3ab6beeebf026d9d60042ec9a5c50ee7a33bd8c4,71023.01,2025-11-04 23:42:08
51f2a44c87e918d1f1982464556858d81dfcfba58bf1cb10520c086984b4d1e0,0x7a754372f6982d9747d10c76e36742f609ba0691,0xda0bfc4a17c10465607e09ecee8871f642320626,50042.24,2025-11-04 23:42:08
05785618b53e61d3a2808a3c453121cef764fac72af56104263c3ceec2af70c5,0xd428a0b53a3381efdc5835fbf9e26831b0dae3f0,0xf594599bec28f0e7c573aed689795a868ef1a239,401840.50,2025-11-04 23:42:08
3be5674bbba061c54e48ce8ee266a8b533231e583bdea9356dcec775313fc705,0x1d7ecc299a9a2fcc47fa24e90c2118c80430864f,0x8b4a5c896371c3b951159f7dc1c8d49ec0cc59a9,281716.02,2025-11-04 23:42:08
0a13772e5068b2566eecfd468670e15000fa1ae3cb5688fab61a684775420a74,0x08bdab28bf226447d34168ba79d951d57a04e342,0xdfa7853f7e88d3bff922d911bb861ff65d10fd6f,74942.94,2025-11-04 23:42:08
09ce3eba207c84b8bd76a238f45499c503320e54e2d77fb06922929162a006bc,0x18fa5ce8f91e912b33e7f7de817a25f474cd82d3,0x7e1a7a828cd341bb139827337cc2674c0b025eb0,132828.15,2025-11-04 23:42:08
60ac0bc78c6d24ee0af2dd2c2921f0021601b72f0bea1ce3b7af5b14c16e6cde,0x5aafc6f6a0f9592b6ad57012c27d6f181c5f2706,0xe8a971c04b810db5e9d6d4c159b616bb2b2898f9,39585.21,2025-11-04 23:42:08
f6701311c940e183155496b327897859bda3976c22db8ef2488e234a3dc0bcd5,0x3195bca35b8a6cb2a0dcbe28a4bccfe5c30fa4f6,0x0eabdc49c5f44ff18969cf5d1a3afb2462478999,88845.80,2025-11-04 23:42:08
