TxID,Sender,Receiver,Amount,Timestamp
366b53aa6dc54f079abce90afda63da33e56270d428df6ce1a812a279aeffbfd,COINBASE,0x444037cd14d7fc72dcad528de087ccdeebf0f05d,50.00,2025-11-04 23:42:18
f3107d4428cc12aaddf75793aeb02a64deb2c966c44bf261975368c599e15208,0xa99e8a0a4e14f26b3c9418b664f40b1aeee9394e,0xe32321a65f2962d9be19312c8968c6708f44ccfb,323773.91,2025-11-04 23:42:10
aae3860dba271c85897b67f80c3bb3a6f834fe9cc29ff0142437627db172d967,0x2aa181ea85962cc55ef5780b720472bfefde45ca,0xb676c868b607abc2b468acfd5e9e8e1cd56d38a1,85091.64,2025-11-04 23:42:10
79ac898e6e6ac0ca122b247f2fb2ed060bdf0803819c79fe44155de37c14184c,0x40deb26afbd2207562ab88e80657f143c6838680,0x0d44810a2b04b24ba587c67d2426c8c895ae1493,25427.03,2025-11-04 23:42:10
57fdff7e616941b3f10bcfb2e3b26388f0c3251302b571721778d2e49997bbda,0xdf2c10070f4869835c65ad31d160a924758494f9,0x647da53d16423602675373743e4ebe3c38b9e03d,5716.88,2025-11-04 23:42:10
af7c3f20256d5638b6a1e9ae22b26242305882feec1c9ffc020377b604944c47,0xc6985ea566da93e6792c23c438f79aeeb4f75216,0x2eeeb3937231b644e17228ff83757ccadf92ef06,235918.30,2025-11-04 23:42:10
39a2f66e48a85d4775fdc7bfd810bddb70d1f023fa52fd7ffee9fe469015d115,0x63eb36c5df32c891b0069668409198befa9ed870,0xd4f43c7b05b5a5a301affecf12a07fff6c427d30,270215.01,2025-11-04 23:42:10
2286f7b826ee96ec6a7686ad2b4f1acc711be06b6929bd41184ca8fa960fc810,0x93738a93fb67d919cfe1c37b198710f35accf3be,0x6b7c7bc815e177a6f765670c46b2dbcfd2b7b01d,43816.17,2025-11-04 23:42:10
72db7ed14992c3c4ddaeae00e34e1173811e048e6be2a6953abf20ca2bef9be0,0xddb8ac7fd98056cccc39f87cb9643829193f0bf8,0x19f1db834d8248d4beab53f46517cd50539c68e2,143676.06,2025-11-04 23:42:10
15fb10e81cdb25010835a4e797f084df06937c20cfd075347502852a795c2698,0xd5523050fbcdeb631279f985e87e7c104fda2582,0x60a6998b08d9cc6babfe4ba629424abd5da5fd12,1578.87,2025-11-04 23:42:10
0c1cea461c1bc4ccba2f7f77b0e4c148416b177135261fc0b180ef65d227b2e1,0xe87417dac90a2eba8456e839a6bd1ed843245710,0xcd563db2d0c7ffab563580002829b3ee64a80c26,303012.51,2025-11-04 23:42:10
fd688acfd32977ce50141a611e0fa7b243c2babd2ade02a68701d6f812936499,0x842019f6a6047fd621d4d4ed10f0da2eb7f436e9,0xb4ab6166cd5891a3f2b131b02a2f21900d6674de,178320.23,2025-11-04 23:42:10
a231c9d7b3ab95983e7dbae9f531bddec9477d841bbefbd5e8e910bc34c0703a,0x9b2c44207711492a4e82e72b536ace6677f5f8c9,0x6452e014ff92cbc0928d9b28dc5e6951b6306f82,34137.28,2025-11-04 23:42:10
b8db327bf05d18361de48863cd21b48a537a7574d21e57148a3ca3574e30c2d7,0x85bf1b8c14891361928b7e28628d19a6eaed34b4,0xe3b9b26f7cbfeeda272061a64ef6bb22044a9892,210084.53,2025-11-04 23:42:10
d1e674aeee03b6109925104c6fe7269719572d1a57bc9b0a33c49b22565d9027,0xdab71da0c53e63a4779fa5b439e7a6a508d3402c,0x7a2f02c2d96c296c62e1312fecdaa6554766c192,43823.19,2025-11-04 23:42:10
45b3d268ab6f18d037939220a7997b6d71b21c94e12d73a5fc3986aa83864ca0,0x9afe54a5368babe47027f7c7064dd2dda89b5eea,0x111d3c0090a4a0124be12d059e64cf3d5551ab8a,76449.68,2025-11-04 23:42:10
df3843c33800dc3bed75b82581fbf84e371b1c04d020356ea6b40c520d52ea7d,0xd8982710cbc04d980482e460909af67f563100d3,0xddb8ac7fd98056cccc39f87cb9643829193f0bf8,278493.05,2025-11-04 23:42:10
32ad076950116bce6eb75503b61856ab44b659c2daace1e5e276671ea0a28038,0xc2b79edd5bb9d0f8cb0c29dd9c31d6aaddae2a33,0x46318c29e7feaddfd8ac0fd61adb86ab37e441d5,286740.62,2025-11-04 23:42:10
f740d4d3983f5e1c21d887559dc4c361d02eb7afd99412d2f1b946cf927c0de7,0x8b4a5c896371c3b951159f7dc1c8d49ec0cc59a9,0xb0ad9cb649ce1a1e4aef4e8796cdcfcd7d665eeb,135050.61,2025-11-04 23:42:10
69527e5551a1682af6cccc583d1f2ebe6b5ffc3f4b41a1845fe758172c7497f5,0x2ef205bc41cc4c67dbb2bc59aed2162a34ff5afc,0xa6744ab09323a186bb6eeea904fc1b625aa3cd0f,73935.54,2025-11-04 23:42:10
c8e4156b64d20f568d3fe8127dd306bfed631e2d37fd5b962cbbc1e8308ff864,0x34489bb94536a0e8f6b51b20af4c7542abb083e1,0x3759bf430e58f06898a51fe7d343c6ab3e92d06b,350637.64,2025-11-04 23:42:10
2ea11d5127b372d57f5bf78c51530cf629526d436bd87e368089c392d1bbd35a,0x6d133bfb8da4ab68dc2da6fc5a9fe76481b0ca80,0xe2a7481e55317e5398ecc4fb44dc1917a306c5d5,19211.44,2025-11-04 23:42:10
1c7c9386116cfa425f16c22346ecdd6374901e83632ac73c5d5bf5a576f7a85c,0xf3891996329f8bf91d89857c619478aae7930bbe,0x69a3f45fb9273f5ec3020d54447c6946376714ed,214074.11,2025-11-04 23:42:10
1a398ef725e7ba7638920a6b0e5634992e5137a6c92a3b606be19897d9bbee5a,0x31285abd464271061d1d1ad0d17bae2b47ad0cc9,0x1c817ee18e38481b7f6d369dd213118f681a9b04,106333.62,2025-11-04 23:42:10
8c86bffa4e360828fe53b9710cd84bd63b9987f136c636b57c74b303197dfbad,0x5794449bf5da697a09a6d4532553340ed6567fb4,0x07d7124c0ce0de4bea3978d4f2561990c8377c22,104321.94,2025-11-04 23:42:10
6ee2660eda7b5f1f4a17bacc486e6571b25b4061da39208ac49dc48b72c0f869,0x39634a50cb5c2c0e2d5d40e5ed7f4d20f334455b,0x27655464ab9c497ad0d68f368d79f38bea6a6db7,326871.74,2025-11-04 23:42:10
6435fcb66f1700d7e7f4a7b6ef2a591f86473888a30c10b5d48a64de3b0c0293,0x985be78e96115c72e23bf2c1ea192fe12eb7cee0,0x0bf707472b04f65f1224446db2f837ca4314e0ab,308729.30,2025-11-04 23:42:10
374f06a38dd8284f6c919a47e8f00f98a973b92f783c4e26aa04c0a57623d61e,0x900a89e31deb854c1e13098d4a554f5a768db4a4,0x1a32d59ca67efe13d913e0bbc520c883646a77fd,162105.54,2025-11-04 23:42:10
d1ed89264111027b8e125b9470be7f0a4462be0e853d8748f8802d1cae8d1ad0,0x31a91f45db00f5f4acc902cf8c6a8692a953d628,0xffbdbddc6861f26de0b9e009a546d939cb8df3cf,413637.05,2025-11-04 23:42:10
2170f800f27b70870c123300618a753048b03f5b4bff9f16f6c4b927df28ea3a,0x1f504ea9697d4a5fecacbc432970428d16298aa8,0xda18499832fcd4118a6dcfd40a81455206bba9ee,91807.96,2025-11-04 23:42:10
8ad973c81ecccaa379888b9c43af0b4a5666bf08250104b2a29e6d499ec5969f,0x3ba6f5973f49e269ec9945a03d94e44adbffc095,0x7fb9045e35d8dce18b2abab4c10714005a81de5e,6008.92,2025-11-04 23:42:10
