TxID,Sender,Receiver,Amount,Timestamp
e451847a38333f6d85acdfaec1423eb26ad0c2d7991a660f8dd95ea6e9ac6c2f,COINBASE,0x68d8a48259470ae04691e77e97051f35a24fdfac,50.00,2025-11-04 23:42:20
51a6184601d27833ecc34726841cf4c6012073fc665fbdb7000c7d226d4ee107,0x797465d83abbbb5106c51b26c54c26d0ff4fd190,0xc1e0420ed59b01d7f1a6f4d33612462b785ca2ad,299303.83,2025-11-04 23:42:11
2d76135961476d3eb801912b5a7b60f48bc3e69bbb105a44d31fd75e3a65c2bc,0xd8574e1272dabdf60e9f07746e9197a3ee0454c7,0x13d442a200a1d69692e59ef4761b1ab823cfd415,86084.99,2025-11-04 23:42:11
db6eda4c2b9cce4a11e1711d6f96fc7af56d02f786b2826c7559d4d4eae4b68c,0x468c361d77330636b7d2ea20a11771ab77e17f82,0x3786ba321b979d84b52dca68991584c4f8e7e128,61800.18,2025-11-04 23:42:11
ec436d46347d83305ac669a13c9289dae970a3adff79f31c4e2cea430ff3fb5d,0xae6e33d29c7e328dbd7c837e9fe5aefaa4fe155a,0x3ce77356e3f484c2a3744cc998b037f2c5c4343c,48170.48,2025-11-04 23:42:11
327ec56313d8858e2d779a31e2cf74dcdc75861cdef1ba061938e537468b5c8e,0x9094cf8a16bfa56f9c85f72d7663276ea09d2d79,0x647da53d16423602675373743e4ebe3c38b9e03d,321956.46,2025-11-04 23:42:11
98d506f7f19241f17222934709d74899a3efc9eb1fd590108028fed98a8ee52f,0xbd6024639882d92943863b092e69ff261c2f8968,0x875d552ee857069578da9daf98b477ae9a98ddb8,80198.55,2025-11-04 23:42:11
f85b06c1cbb5c4b6eba957bfc89da85149f65faa27e2274640be365b21e38284,0xc2b79edd5bb9d0f8cb0c29dd9c31d6aaddae2a33,0xdfed2cfe9e3ef7c52e3b267b1d15d900eb83e4a4,101162.25,2025-11-04 23:42:11
8d5ae6a94c9c2e504d806e7c9e77c1b7b8eadb5c00ac34fb93346b7279b290fe,0x529678659562d6f05fbaf9b1f1b97dd0defc7ba9,0x520129e29b768ef779c1b9ad0c413ce9e928347c,13498.11,2025-11-04 23:42:11
a14da9b0ab64c06a6d0411fdfa7117f4dd20adf8162108832d969ffe353a18c4,0xb41d1107acb95e5a692832b24031d8def286e26a,0xbc54c424d07b5c457e9c9f8b229e738850a2af15,80706.97,2025-11-04 23:42:11
670e230ec227143ef68dcf84f6e9bc1418684efb4c0c8506567457be868c1e2f,0x48ad2568a67afdc312b97ae8c84d292819c85484,0xa84c3f9521e62c901e139d4a2502d91b427c3c9d,88266.01,2025-11-04 23:42:11
55e78f34496c8994ad676d03c180451b4de2d84edc592847fa0d94d138100daf,0x09b1736c15d47b847f3f46284328d3bf1ca07464,0x0bc691cc501483dbab19acef7dc0199e7ae4650d,288928.18,2025-11-04 23:42:11
4329b23a15a62ca5fcb98a14e443b397f367d6d33c8e5c0128448adb6cc9ea62,0x084bba72b71b7552abdeee1e24cf06dd1e2e78e9,0x53429844bbb555eedf0d182fcab4de6fc8761c49,3868.58,2025-11-04 23:42:11
4d2862ed0bc813e3f7b9eb8ca5a8d918463dcb8c5c99db558d862996ae4fbc4b,0xc29a9f01a72941dc1403ddb38140353b6a8cc98d,0x1949dec3b291d1b8b9a468db2d0c5681afaf49e5,110977.48,2025-11-04 23:42:11
31e579acf5549b914f2ac821e36403189e062272099ff877db1c72c43ad56497,0xa23deb33246caaa4bfd0c06f6d1a21fdad95011a,0x7a2f02c2d96c296c62e1312fecdaa6554766c192,378026.31,2025-11-04 23:42:11
